AircraftDesignation,Overview_Manufacturer,Overview_AlternateDesignation,Overview_Monikers,Overview_Description,Overview_Family,Overview_SubFamily,Overview_PayloadType,Overview_NumSold,Overview_NumCrew,Overview_NumAttendants,Overview_References,Overview_Aisle,Overview_RangeCapability,Overview_ModelType,Overview_PassengerType,Settings_TkoPoints,Settings_ClbPoints,Settings_CrsPoints,Settings_DesPoints,Settings_Plotting,Settings_DataTypeValidation,TLAR_EIS,TLAR_MaxPax,TLAR_Pax,TLAR_Class,TLAR_ADG,TLAR_ADGPercent,TLAR_ADGLimitor,Propulsion_EngineDesignation,Propulsion_AlternateEngines,Propulsion_NumEngines,Performance_Range,Performance_TOFL,Performance_RCMax,Weight_Cargo,Weight_MRW,Weight_MTOW,Weight_MLW,Weight_MZFW,Weight_OEW,Weight_Fuel,Weight_Airframe,Weight_OEW_MTOW,Weight_MZFW_MTOW,Weight_EngFrac,Weight_FuelFrac,Weight_Batt,Weight_EM,Weight_EG,Weight_Payload,Weight_Burden,Weight_Structure_Burden,Aero_Span,Aero_Length,Aero_Height,Aero_TipChord,Aero_Sweep,Aero_RootChord,Aero_S,Aero_WingtipDevice,Aero_MAC,Aero_TaperRatio,Aero_AR,OEW_MaxIter,OEW_Tol,Analysis_MaxIter,Analysis_Type,Thrust_SLS,Thrust_Max,Thrust_Crs,Fuel_Type,Fuel_Density,Fuel_CapUsable,Fuel_CapUnusable,Engine_Manufacturer,Engine_EIS,Engine_AlternateDesignation,Engine_Description,Engine_NumSold,Engine_Thrust_Max,Engine_Thrust_SLS,Engine_Thrust_Crs,Engine_FPR,Engine_BPR,Engine_OPR_SLS,Engine_OPR_Crs,Engine_Mach_Crs,Engine_Alt_Crs,Engine_DryWeight,Engine_DiamFan,Engine_Width,Engine_Height,Engine_Length,Engine_TSFC_SLS,Engine_TSFC_Crs,Engine_FanStages,Engine_GearStages,Engine_GearRatio,Engine_LPCStages,Engine_IPCStages,Engine_HPCStages,Engine_RCStages,Engine_HPTStages,Engine_IPTStages,Engine_LPTStages,Engine_HP100,Engine_IP100,Engine_LP100,Engine_HPContPer,Engine_IPContPer,Engine_LPContPer,Engine_Airflow_SLS,Engine_Airflow_Crs,Engine_TurbExitTemp,Engine_TurbEntryTemp,Engine_References,Engine_PresPerStage,Engine_DataTypeValidation,T_W_SLS,Arch_Type,Eta_Prop,Vels_MaxOp,Vels_Crs,Vels_Tko,Alts_Crs,Alts_Tko,L_D_CrsBRE,L_D_Crs,L_D_Clb,L_D_Des,L_D_CrsMAC,L_D_CrsMAC2,W_S_SLS,SpecEnergy_Fuel,SpecEnergy_Batt,Eta_EM,Eta_EG,Phi_SLS,Phi_Tko,Phi_Clb,Phi_Crs,Phi_Des,Phi_Lnd,P_W_AC,P_W_EM,P_W_EG
B772_3TR0,Boeing,N/A,N/A,,B777,B777-200,Passenger,88,,,"TCDS NO. T00001SE, Airport Planning (D6-58329), 777 Performance Summary",Double,,Variant,Commercial,,,,,0,Training,1995,440,375,Turbofan,V,0.934119508,Wingspan,RB_Trent_877,RB_Trent_870,2,9700000,2500,,0,243500,242630,201800,190470,133350,94240,121194,0.549602275,0.785022462,0.050100977,0.388410337,41800,,,,148196,0.637223677,60.93,63.73,18.42,,,,,No Wingtip Device,7.074154,,,,,,1,624600,702000,,Jet A,,133350,,Rolls Royce,1995,RB_Trent_877_17,triple shaft high bypass ratio turbofan,,351000,312300,,,6,34.7,,,,6078,2.794,3.048,3.048,4.568,,0.575,1,0,,0,8,6,0,1,1,5,10611,7000,3300,98.8,102.8,98.5,1169.4,,850,,"Roux
EASA E047
Janes",1.266743346,Training,0.294933162,C,,0.87,0.84,,13136.88,0,12.71823851,,,,,,,12,,,,0,0,0,0,0,0,,,
B772_3TR2_H,Boeing,N/A,N/A,,B777,B777-200,Passenger,88,,,"TCDS NO. T00001SE, Airport Planning (D6-58329), 777 Performance Summary",Double,Extended Range,Variant,Commercial,,,,,0,Training,1995,440,375,Turbofan,V,0.934119508,Wingspan,RB_Trent_884,RB_Trent_882,2,10785000,2560,,0,287800,286900,206350,195000,135600,137460,123444,0.47263855,0.679679331,0.042370164,0.479121645,41800,,,,191416,0.498829774,60.93,63.73,18.42,,,,,No Wingtip Device,7.074154,,,,,,1,624600,760000,,Jet A,,171100,,Rolls Royce,1995,RB_Trent_884_17,triple shaft high bypass ratio turbofan,,380000,312300,,,6,37.5,,,,6078,2.794,3.048,3.048,4.568,,0.575,1,0,,0,8,6,0,1,1,5,10611,7000,3300,98.8,102.8,98.5,1207,,850,,"Roux
EASA E047
Janes",1.273313718,Training,0.270031256,C,,0.87,0.84,,13136.88,0,10.66015289,,,,,,,12,,,,0,0,0,0,0,0,,,
B773_490B,Boeing,N/A,N/A,,B777,B777-300,Passenger,60,2,,"TCDS NO. T00001SE, Airport Planning (D6-58329), 777 Performance Summary",Double,,Baseline,Commercial,,,,,0,Validation,1998,451,,Turbofan,V,0.934119508,Wingspan,GE90_94B,"GE_90_92B, GE_90_98B",2,11165000,3595,,0,300280,299370,237680,224530,160530,135880,144746,0.536226075,0.750008351,0.052724054,0.453886495,42845,,,,194509,0.53910616,60.93,73.86,18.42,,,,,No Wingtip Device,7.074154,,,,,,1,805840,865620,,Jet A,,169210,,General Electric,2000,,"dual spool, axial flow, high bypass ratio turbofan",,432810,402920,,1.65,8.4,40,,,,7892,3.2512,3.871,3.952,7.283,,,1,0,,3,0,10,0,2,0,6,9332,,2261,117,,109,,,1015,,"TCDS E00049EN
GE90 infographic(s)
EASA E002
Roux",1.301466089,Training,0.29474741,C,,0.89,0.84,,13136.88,0,,,,,,,,12,,,,0,0,0,0,0,0,,,
B773_240,Boeing,N/A,N/A,,B777,B777-300,Passenger,60,2,,"TCDS NO. T00001SE, Airport Planning (D6-58329), 777 Performance Summary",Double,,Variant,Commercial,,,,,0,Training,1998,451,,Turbofan,V,0.934119508,Wingspan,PW_4098,PW_4090,2,10675000,3290,,0,300280,299370,237680,224530,159570,135880,144819.1762,0.533019341,0.750008351,0.049272886,0.453886495,42845,,,,193475.8238,0.547325108,60.93,73.86,18.42,,,,,No Wingtip Device,7.074154,,,,,,1,687872.98,881103.74,124550,Jet A,,169210,,Pratt & Whitney,1998,PW_4000_112,"dual spool turbofan. -112 refers to a 112"" fan diameter",,440551.87,343936.49,62275,1.75,5.8,42.8,,0.83,10668,7375.4119,2.845,3.0344364,3.0344364,4.8367442,,0.58,1,0,,7,0,11,0,2,0,7,10850,,3155,0.994009217,,100,1270.1,,617,,"Roux
FAA E46NE
GTEngines Weekly 2008",1.218612031,Training,0.300019691,C,,0.89,0.84,,13136.88,0,11.47556058,23.10962318,,,,,,12,,,,0,0,0,0,0,0,,,
B773_3TR0,Boeing,N/A,N/A,,B777,B777-300,Passenger,60,2,,"TCDS NO. T00001SE, Airport Planning (D6-58329), 777 Performance Summary",Double,,Variant,Commercial,,,,,0,Training,1998,451,,Turbofan,V,0.934119508,Wingspan,RB_Trent_892,RB_Trent_898,2,11120000,3730,,0,300280,299370,237680,224530,157800,135880,145644,0.527106925,0.750008351,0.040605271,0.453886495,42845,,,,190881,0.568359344,60.93,73.86,18.42,,,,,No Wingtip Device,7.074154,,,,,,1,686600,813600,,Jet A,,169210,,Rolls Royce,1996,RB_Trent_892_17,triple shaft high bypass ratio turbofan,,406800,343300,,,6,39.6,,0.83,10668,6078,2.794,3.048,3.048,4.568,,0.575,1,0,,0,8,6,0,1,1,5,10611,7000,3300,98.8,102.8,98.5,1199.7,,850,,"Roux
EASA E047
Janes",1.277947499,Training,0.277034372,C,,0.89,0.84,,13136.88,0,11.85088175,,,,,,,12,,,,0,0,0,0,0,0,,,
B772_411_LR,Boeing,N/A,N/A,,B777,B777-200,Passenger,61,2,,"TCDS NO. T00001SE, Airport Planning (D6-58329-2), 777 Performance Summary",Double,Long Range,Variant,Commercial,,,,,0,Training,2006,301,,Turbofan,V,0.993450585,Wingspan,GE90_110B1,"GE90_110B1,
GE90_115B1",2,16045000,2955,,0,348358,347452,223168,209106,145150,145538,127628,0.417755546,0.601827015,0.050429987,0.418872247,28595,,,,191655,0.812903394,64.8,63.73,18.48,,,,,Raked,7.074154,,,,,,1,978600,985370,,Jet A,,181283,,General Electric,2003,,"Dual spool, axial flow, high bypass ratio turbofan",,492685,489300,,,9,42,,,,8761,,3.769,3.926,7.281,,,1,0,,4,0,9,0,2,0,6,9332,,2355,121,,110.5,,,1050,,"TCDS E00049EN
GE90 infographic(s)
EASA E002
Roux",1.306009626,Training,0.289091627,C,,0.89,0.84,,13136.88,0,,,,,,,,12,,,,0,0,0,0,0,0,,,
B773_411_ER,Boeing,N/A,N/A,,B777,B777-300,Passenger,837,2,10,"TCDS NO. T00001SE, Airport Planning (D6-58329-2), 777 Performance Summary",Double,Extended Range,Variant,Commercial,,,,,0,Training,2004,370,,Turbofan,V,0.993450585,Wingspan,GE90_115B,,2,14685000,3215,,0,352442,351535,251290,237683,167829,145538,150307,0.477417611,0.676128977,0.049844254,0.41400714,35150,,,,198210,0.773548257,64.8,73.86,18.24,,,,,Raked,7.074154,,,,,,1,978600,1027900,,Jet A,,181283,,General Electric,2003,,"dual spool, axial flow, high bypass ratio turbofan",,513950,489300,,,9,42,,,,8761,3.429,3.769,3.926,7.281,,,1,0,,4,0,9,0,2,0,6,9332,,2355,121,,110.5,,,1050,,"TCDS E00049EN
GE90 infographic(s)
EASA E002
Roux",1.306009626,Training,0.298066582,C,,0.89,0.84,,13136.88,0,,,,,,,,12,,,,0,0,0,0,0,0,,,
B77F_411,Boeing,N/A,N/A,,B777,777-F,Cargo,318,2,,"TCDS NO. T00001SE, Airport Planning (D6-58329-2), 777 Performance Summary",,Long Range,Baseline,N/A,,,,,0,Training,2009,,,Turbofan,V,0.993450585,Wingspan,GE90_110B1,GE90_115B,2,15186000,3108,,0,348722,347815,260816,248115,144379,145538,126857,0.415102856,0.713353363,0.050377356,0.418435088,,,,,,,64.8,63.73,18.58,,,,,Raked,7.074154,,,,,,1,978600,985370,,Jet A,,181283,,General Electric,2003,,"Dual spool, axial flow, high bypass ratio turbofan",,492685,489300,,,9,42,,,,8761,,3.769,3.926,7.281,,,1,0,,4,0,9,0,2,0,6,9332,,2355,121,,110.5,,,1050,,"TCDS E00049EN
GE90 infographic(s)
EASA E002
Roux",1.306009626,Training,0.288789914,C,,0.89,,,13136.88,0,,,,,,,,12,,,,0,0,0,0,0,0,,,
B788_3TRA_W,Boeing,N/A,Dreamliner,"mid-long haul, double aisle-body, Raked wingtips, twin-engine jetliner. 80 percent composite by volume. ",B787,B787-800,Passenger,329,2,,"TCDS NO. T00021SE, Airport Planning (D6-58333), TCDS NO. E00076EN, https://www.boeing.com/commercial/787/by-design/#/all-model-performance-summary",Double,Long Range,Baseline,Commercial,,,,,0,Training,2011,381,242,Turbofan,V,0.921701376,Wingspan,RB211_Trent_1000A,"GEnx_1B67, GEnx_1B64,  GEnx_1B70, RB211_Trent_1000C, RB211_Trent_1000E, RB211_Trent_1000G, RB211_Trent_1000H",2,13620000,3048,,0,228383,227930,172365,161025,118000,101343,106128,0.517702803,0.706466898,0.052086167,0.444623349,36195,,,,149410,0.525533766,60.12,55.91,16.59,,,,,Raked,6.27126,,,,,,1,575795.5988,615580.4929,,Jet A,0.802837,126206,,Rolls Royce,2007,,triple spool high bypass turbofan,,307800,287900,,,10,50,,,,5936,2.8448,3.798,3.798,4.771,,0.5062,1,0,,0,8,6,0,1,1,6,13391,8937,2683,97.8,99.5,101.4,,,762,1820,"EASA E036
Trent 1000 Infographic
GTEnginesWeekly 2008",1.297970037,Training,0.27530516,C,,0.9,0.85,,13136.88,0,12.98924794,,,,,,,12,,,,0,0,0,0,0,0,,,
B789_3TR2_W,Boeing,N/A,Dreamliner,"mid-long haul, double aisle-body, Raked wingtips, twin-engine jetliner. 80 percent composite by volume. ",B787,B787-900,Passenger,592,2,,"TCDS NO. T00021SE, Airport Planning (D6-58333), TCDS NO. E00076EN, https://www.boeing.com/commercial/787/by-design/#/all-model-performance-summary",Double,Long Range,Baseline,Commercial,,,,,0,Training,2014,420,290,Turbofan,V,0.921701376,Wingspan,RB211_Trent_1000A2,"GEnx_1B67P2, GEnx_1B64P2,  GEnx_1B70P1, RB211_Trent_1000D2, RB211_Trent_1000J2, RB211_Trent_1000K2, RB211_Trent_1000AE3",2,14140000,3018,,0,255372,254692,192776,181436,126000,101522,114106,0.494715185,0.712374162,0.046699543,0.398606945,39900,,,,153316,0.661222573,60.12,62,16.81,,,,,Raked,6.27126,,,,,,1,575795.5988,615580.4929,,Jet A,0.802837,126429,,Rolls Royce,2013,,triple spool high bypass turbofan,,307800,287900,,,10,50,,,,5947,2.8448,3.798,3.798,4.771,,0.5062,1,0,,0,8,6,0,1,1,6,13391,8937,2683,99.5,100.8,101.5,,,748.5,1820,"EASA E036
Trent 1000 Infographic
GTEnginesWeekly 2008",1.297970037,Training,0.246377213,C,,0.9,0.85,,13136.88,0,15.59614949,,,,,,,12,,,,0,0,0,0,0,0,,,
B7810_3TR3_W,Boeing,N/A,Dreamliner,"mid-long haul, double aisle-body, Raked wingtips, twin-engine jetliner. 80 percent composite by volume. ",B787,B787-1000,Passenger,84,2,,"TCDS NO. T00021SE, Airport Planning (D6-58333), TCDS NO. E00076EN, https://www.boeing.com/commercial/787/by-design/#/all-model-performance-summary",Double,Long Range,Baseline,Commercial,,,,,0,Training,2018,440,330,Turbofan,V,0.921701376,Wingspan,RB211_Trent_1000J3,"GEnx_1B74P2, GEnx_1B75P2, GEnx_1B76P2, GEnx_1B76AP2, RB211_Trent_1000K3",2,11910000,3018,,0,254692,254011,201848,192776,135000,101522,122772,0.531473046,0.758927763,0.048139647,0.399675605,41800,,,,155550,0.632986178,60.12,67.48,16.89,,,,,Raked,6.27126,,,,,,1,638924.7599,695070.2132,,Jet A,0.802837,126429,,Rolls Royce,2016,,triple spool high bypass turbofan,,347500,319500,,,10,50,,,,6114,2.8448,3.798,3.798,4.771,,0.5062,1,0,,0,8,6,0,1,1,6,13391,8937,2683,99.5,100.8,101.5,,,766,1810,"EASA E036
Trent 1000 Infographic
GTEnginesWeekly 2008",1.297970037,Training,0.278937655,C,,0.9,0.85,,12527.28,0,13.09071601,,,,,,,12,,,,0,0,0,0,0,0,,,
CRJ_100,Bombardier,Canadair CRJ100/440 (Canadair Regional Jet),N/A,"Turbofan-powered regional airliner, single aisle fuselage, increased range (compared to Challenger 600s)",CRJ,CRJ-100,Passenger,226,2,,TCDS NO. A21EA-1,Single,Extended Range,Variant,Commercial,,,,,0,Training,1993,50,,Turbofan,II,0.88185654,Wingspan,CF34_3A1,CF34_3B1,2,2592800,,,0,21636,21523,20276,19142,13835,,12360.8,0.642800725,0.889374158,0.068494169,,4750,,,,,,21.2344,26.7716,6.2,,,,,Canted,2.525522,,,,,,1,,,,,,8081,,General Electric,1995,,,,,,,,,,,,,737.1,,1.26,1.26,,,,1,,,,,,,2,,4,,,,,,,,,,,,,Training,,C,,0.85,0.8,,12496.8,0,,,,,,,,12,,,,0,0,0,0,0,0,,,
CRJ_100_ER,Bombardier,Canadair CRJ100/440 (Canadair Regional Jet),N/A,"Turbofan-powered regional airliner, single aisle fuselage, increased range (compared to Challenger 600s)",CRJ,CRJ-200,Passenger,,2,,"Airport Planning Manual, CSP A−020, Revision 8",Single,Extended Range,Variant,Commercial,,,,,0,Training,,50,,Turbofan,II,0.88185654,Wingspan,CF34_3A1,,2,4389240,,,0,23247,23133,21319,19958,13835,,12360.8,0.598063373,0.862750184,0.063727143,,4750,,,,,,21.2344,26.7716,6.2,,,,,Canted,,,,,,,1,,,,,,8081,,General Electric,1995,,,,,,,,,,,,,737.1,,1.26,1.26,,,,1,,,,,,,2,,4,,,,,,,,,,,,,Training,,C,,0.85,0.8,,12496.8,0,,,,,,,,12,,,,0,0,0,0,0,0,,,
CRJ_100_LR,Bombardier,Canadair CRJ100/440 (Canadair Regional Jet),N/A,"Turbofan-powered regional airliner, single aisle fuselage, increased range (compared to Challenger 600s)",CRJ,CRJ-200,Passenger,,2,,"Airport Planning Manual, CSP A−020, Revision 8",,Long Range,Variant,Commercial,,,,,0,Training,,50,,Turbofan,II,0.88185654,Wingspan,CF34_3A1,,2,,,,0,24154,24041,21319,19958,13835,,12360.8,0.57547523,0.830165135,0.061320245,,4750,,,,,,21.2344,26.7716,6.18,,,,,Canted,,,,,,,1,,,,,,8081,,General Electric,1995,,,,,,,,,,,,,737.1,,1.26,1.26,,,,1,,,,,,,2,,4,,,,,,,,,,,,,Training,,C,,0.85,0.8,,12496.8,0,,,,,,,,12,,,,0,0,0,0,0,0,,,
CRJ_200,Bombardier,Canadair CRJ200 (Canadair Regional Jet),N/A,"Turbofan-powered regional airliner, single aisle fuselage, increased range (compared to Challenger 600s)",CRJ,CRJ-200,Passenger,709,2,,"Airport Planning Manual, CSP A−020, Revision 8",Single,,Variant,Commercial,,,,,0,Training,,50,,Turbofan,II,0.88185654,Wingspan,CF34_3A1,CF34_3B1,2,2666880,,,0,21636,21523,20276,19142,13835,,12360.8,0.642800725,0.889374158,0.068494169,,4750,,,,,,21.2344,26.7716,6.2,,,,,Canted,,,,,,,1,,,,,,5300,,General Electric,1995,,,,,,,,,,,,,737.1,,1.26,1.26,,,,1,,,,,,,2,,4,,,,,,,,,,,,,Training,,C,,0.85,0.8,,12496.8,0,,,,,,,,12,,,,0,0,0,0,0,0,,,
CRJ_200_ER,Bombardier,Canadair CRJ200 (Canadair Regional Jet) ,N/A,"Turbofan-powered regional airliner, single aisle fuselage, increased range (compared to Challenger 600s)",CRJ,CRJ-200,Passenger,,2,,"Airport Planning Manual, CSP A−020, Revision 8",Single,Extended Range,Variant,Commercial,,,,,0,Training,,50,,Turbofan,II,0.88185654,Wingspan,CF34_3B1,,2,4481840,,,0,23247,23133,21319,19958,13835,,12320,0.598063373,0.862750184,0.065490857,,4750,,,,,,21.2344,26.7716,6.2,,,,,Canted,,,,,,,1,,,,,,8081,,General Electric,1995,,,,,,,,6,,,,,757.5,,1.26,1.26,,,,1,,,,,,,2,,4,,,,,,,,,,,,,Training,,C,,0.85,0.8,,12496.8,0,,,,,,,,12,,,,0,0,0,0,0,0,,,
CRJ_200_LR,Bombardier,Canadair CRJ200 (Canadair Regional Jet) ,N/A,"Turbofan-powered regional airliner, single aisle fuselage, increased range (compared to Challenger 600s)",CRJ,CRJ-200,Passenger,,2,,"Airport Planning Manual, CSP A−020, Revision 8",,Long Range,Variant,Commercial,,,,,0,Training,,50,,Turbofan,II,0.88185654,Wingspan,CF34_3B1,,2,4315160,,,0,24154,24041,21319,19958,13835,,12320,0.57547523,0.830165135,0.063017345,,4750,,,,,,21.2344,26.7716,6.18,,,,,Canted,,,,,,,1,,,,,,8081,,General Electric,1995,,,,,,,,6,,,,,757.5,,1.26,1.26,,,,1,,,,,,,2,,4,,,,,,,,,,,,,Training,,C,,0.85,0.8,,12496.8,0,,,,,,,,12,,,,0,0,0,0,0,0,,,
BD_700_1A11,Bombardier,Global 5000,N/A,"Long range, high altitude, high speed business/corporate aircraft.",Global,Global-5000,Passenger,,2,,"TCDS No. EASA.IM.A.009, FAA TCDS No.T00003NY",,Long Range,Variant,Business,,,,,0,Training,2004,19,,Turbofan,,,,BR700_710A2_020,,2,8889600,,,0,42071,41957,35652,26308,,,,,0.627022904,0.090139905,,1805,,,,,,,,,,,,,Canted,3.9,,,,,,1,128600,131200,,,,,,Rolls-Royce,1997,,,,65600,64300,,,4.2,25.7,,,,1891,,1.82,1.82,4.669,0.39,,1,0,,0,0,10,0,2,0,2,,,,,,,,,,,"ROUX
EASA TCDS E.018",1.343308425,Training,0.318757491,C,,0.842,,,15545,0,,,,,,,,12,,,,0,0,0,0,0,0,,,
BD_100_1A10,Bombardier,Challenger 300,N/A,"Long range, mid-sized business jet",Challenger,Challenger-300,Passenger,,2,,TCDS No. EASA.IM.A.080,,Long Range,Variant,Business,,,,,0,Training,2003,19,,Turbofan,II,0.805674607,Wingspan,AS907_1_1A,AS907_2_1A,2,5741200,,,0,17532,17463,15309,11839,,,,,0.677947661,,,1805,,,,,,19.4,20.9,6.2,,,,48.5,Canted,3.9,,7.76,,,,1,,,,,,7934,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,,C,,0.83,,,13716,0,,,,,15.14325727,16.30999619,360.0618557,12,,,,0,0,0,0,0,0,,,
CL_600_2C10,Bombardier,CRJ700/701/702,N/A,"short-haul, rear-mounted twin-engine, t-tail, regional jetliner",CRJ,CRJ-700,Passenger,,2,,TCDS NO. A21EA-1,,,Variant,Commercial,,,,,0,Training,2001,78,,Turbofan,II,0.96556364,Wingspan,CF34_8C1,CF34_8C5B1,2,4241080,,,0,33112.243,32998.845,30390.689,28258.805,19731.2684,,17277.2684,0.597938152,0.856357397,0.074366239,,7410,,,,,,23.25,32.3,7.51,,,,70.61,Canted,3.382899,,7.655608271,,,,1,118100,122680,,,,10989.05,,General Electric,2000,,"turbofan, two_spool, high_bypass",,61340,59050,,,4.9,27,,,,1227,1.173,1.541,1.541,3.87,0.37,,1,0,,0,0,10,0,2,0,4,17820,,7400,0.978507295,,0.994594595,,,927,,"Roux, EASA TCDS No. IM.E.053",1.349348028,Training,0.378971037,C,,0.85,,,12496.8,0,,,,,15.25256707,16.43061442,467.3395411,12,,,,0,0,0,0,0,0,,,
CL_600_2C11,Bombardier,CRJ550,N/A,"short-haul, rear-mounted twin-engine, t-tail, regional jetliner",CRJ,CRJ-700,Passenger,,2,,TCDS NO. A21EA-1,,,Variant,Commercial,,,,,0,Validation,2019,50,,Turbofan,,,,CF34_8C1,CF34_8C5B1,2,,,,0,29937.096,29483.504,27669.135,26761.95,,,,,0.907692315,0.083232983,,4750,,,,,,,,,,,,,Canted,3.382899,,,,,,1,118100,122680,,,,10989.05,,General Electric,2000,,"turbofan, two_spool, high_bypass",,61340,59050,,,4.9,27,,,,1227,1.173,1.541,1.541,3.87,0.37,,1,0,,0,0,10,0,2,0,4,17820,,7400,0.978507295,,0.994594595,,,927,,"Roux, EASA TCDS No. IM.E.053",1.349348028,Training,0.424156048,C,,0.85,,,12496.8,0,,,,,,,,12,,,,0,0,0,0,0,0,,,
CL_600_2D24,Bombardier,CRJ900,N/A,"short-haul, rear-mounted twin-engine, t-tail, regional jetliner",CRJ,CRJ-900,Passenger,,2,,TCDS NO. A21EA-1,,,Variant,Commercial,,,,,0,Training,2002,90,,Turbofan,,,,CF34_8C5,CF34_8C5A1,2,,,,0,36627.584,36514.186,33339.039,31751.466,21772.4339,,19250.4339,0.596273292,0.869565215,0.069069046,,8550,,,,,,,,,,,,,Canted,3.382899,,,,,,1,121680,129080,,,,10989.05,,General Electric,2002,,"turbofan, two_spool, high_bypass",,64540,60840,,,4.9,,,,,1261,1.173,1.541,1.541,3.85,0.39,,1,0,,0,0,10,0,2,0,4,17820,,7400,0.980359147,,0.994594595,,,960,,"Roux, EASA TCDS No. IM.E.053",,Training,0.360353153,C,,0.85,,,12496.8,0,,,,,,,,12,,,,0,0,0,0,0,0,,,
CL_600_2D15,Bombardier,CRJ705,N/A,"short-haul, rear-mounted twin-engine, t-tail, regional jetliner",CRJ,CRJ-700,Passenger,,2,,TCDS NO. A21EA-1,,,Variant,Commercial,,,,,0,Validation,2002,75,,Turbofan,,,,CF34_8C5,CF34_8C5A1,2,,,,0,36627.584,36514.186,33339.039,31751.466,21772.4339,,19250.4339,0.596273292,0.869565215,0.069069046,,7125,,,,,,,,,,,,,Canted,3.382899,,,,,,1,121680,129080,,,,10989.05,,General Electric,2002,,"turbofan, two_spool, high_bypass",,64540,60840,,,4.9,,,,,1261,1.173,1.541,1.541,3.85,0.39,,1,0,,0,0,10,0,2,0,4,17820,,7400,0.980359147,,0.994594595,,,960,,"Roux, EASA TCDS No. IM.E.053",,Training,0.360353153,C,,0.84,,,12496.8,0,,,,,,,,12,,,,0,0,0,0,0,0,,,
CL_600_2E25,Bombardier,CRJ1000,N/A,"short-haul, rear-mounted twin-engine, t-tail, regional jetliner",CRJ,CRJ-1000,Passenger,,2,,TCDS NO. A21EA-1,,,Variant,Commercial,,,,,0,Training,2010,104,,Turbofan,,,,CF34_8C5,CF34_8C5A1 CF34_8C5A2,2,3555840,,,0,41050.109,40823.313,36967.7782,35153.409,23165.87,,20643.87,0.567466683,0.861111125,0.061778425,,9880,,,,,,,,,,,,,Canted,3.480308,,,,,,1,121680,129080,,,,11113.97,,General Electric,2002,,"turbofan, two_spool, high_bypass",,64540,60840,,,4.9,,,,,1261,1.173,1.541,1.541,3.85,0.39,,1,0,,0,0,10,0,2,0,4,17820,,7400,0.980359147,,0.994594595,,,960,,"Roux, EASA TCDS No. IM.E.053",,Training,0.32231588,C,,0.84,,,12496.8,0,,,,,,,,12,,,,0,0,0,0,0,0,,,
BD_700_2A12,Bombardier,Global 7500,N/A,"Long range, high altitude, high speed business/corporate aircraft.",Global,Global-7500,Passenger,,2,,"TCDS No. EASA.IM.A.009, FAA TCDS No.T00003NY",Single,Long Range,Variant,Business,,,,,0,Training,2018,19,,Turbofan,,,,EP20_19BB1A,,2,,,,0,52208,52095,39735,30617,,,,,0.587714752,,,1805,,,,,,,,,,,,,Blended,4.5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,,C,,0.925,,,15544.8,0,,,,,,,,12,,,,0,0,0,0,0,0,,,
CL_600_1A11,Bombardier,Challenger 600,N/A,"low-wing business jet powered by two turbofans mounted in aft fuselage pods, with a supercritical wing and a stand-up cabin",Challenger,Challenger-600,Passenger,,2,,TCDS No. EASA.IM.A.023,,,Variant,Business,,,,,0,Training,1980,19,,Turbofan,,,,ALF_502L,ALF_502L_2,2,,,,0,,18643,,,,,,,,,,1805,,,,,,,,,,,,,No Wingtip Device,2.3531576,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training,,C,,0.79,,,12192,0,,,,,,,,12,,,,0,0,0,0,0,0,,,
CL_600_2A12,Bombardier,Challenger 601,N/A,"low-wing business jet powered by two turbofans mounted in aft fuselage pods, with a supercritical wing and a stand-up cabin",Challenger,Challenger-600,Passenger,,2,,TCDS No. EASA.IM.A.023,,,Variant,Business,,,,,0,Training,1983,19,,Turbofan,,,,CF34_1A,CF34_3A           CF34_3A2,2,,,,0,,19550,,,,,,,,0.07540665,,1805,,,,,,,,,,,,,Blended,2.3531576,,,,,,1,79360,81320,,,,,,General Electric,1984,,"Dual rotor, axial flow, high bypass ratio turbofan with single stage fan, fourteen stage axial compressor,
annular combustion chamber, two stage high pressure turbine, four stage low pressure turbine,
exhaust nozzle, starter, and an integrated hydromechanical-electrical fuel control system",,40660,39680,,,,,,,,737.1,1.118,,1.26,2.621,,,1,0,,0,0,14,0,2,0,4,,,,,,,,,,,,,Validation,0.424015371,C,,0.85,,,12496.8,0,,,,,,,,12,,,,0,0,0,0,0,0,,,
